importe,year,title_encoded,entidad_encoded,proveedor_encoded,importe_categoria,facturas_por_proveedor,importe_promedio_por_año,importe_relativo_al_proveedor,diferencia_con_media_importe
82.76,2019,6147,97,243,bajo,753,10601.82814473684,0.45951228856929427,-23351.712904000004
60.66,2019,6153,97,243,bajo,753,10601.82814473684,0.33680540629064026,-23373.812904000002
101.79,2020,4696,124,243,bajo,753,58496.831775956285,0.5651734636716828,-23332.682904
153.26,2013,3238,97,243,bajo,753,11912.799832258064,0.8509527953858147,-23281.212904000004
249.74,2020,1724,85,243,bajo,753,58496.831775956285,1.386643293224934,-23184.732904
153.34,2018,4003,111,243,bajo,753,18593.686696891193,0.8513969831949683,-23281.132904000002
22.99,2021,6158,97,243,bajo,753,27085.747595419845,0.12764847165548662,-23411.482904
27.59,2019,6129,97,243,bajo,753,10601.82814473684,0.1531892706818128,-23406.882904000002
186.68,2014,2955,124,243,bajo,753,12795.017135614702,1.0365122526596888,-23247.792904
294.03,2020,2862,98,243,bajo,753,58496.831775956285,1.6325567690675395,-23140.442904000003
106.28,2016,3181,97,243,bajo,753,13520.933636363638,0.5901035044604228,-23328.192904000003
130.78,2015,3293,80,243,bajo,753,18935.184909793814,0.7261360210136817,-23303.692904000003
75.94,2016,3063,97,243,bajo,753,13520.933636363638,0.42164527783895844,-23358.532904000003
54.23,2022,2844,124,243,bajo,753,28270.918252788106,0.3011038111299278,-23380.242904000002
151.76,2014,2925,124,243,bajo,753,12795.017135614702,0.8426242739641866,-23282.712904000004
213.02,2014,2431,68,243,bajo,753,12795.017135614702,1.1827610888234783,-23221.452904
115.1,2019,6141,97,243,bajo,753,10601.82814473684,0.6390752104195959,-23319.372904000003
1314.46,2013,4466,104,243,medio,753,11912.799832258064,7.298338845248846,-22120.012904000003
9.65,2022,6180,97,243,bajo,753,28270.918252788106,0.05358015447914076,-23424.822904
319.94,2014,3161,97,243,bajo,753,12795.017135614702,1.776418095757129,-23114.532904000003
50.6,2015,2981,108,243,bajo,753,18935.184909793814,0.28094878928958783,-23383.872904000003
153.34,2018,4003,111,243,bajo,753,18593.686696891193,0.8513969831949683,-23281.132904000002
92.99,2016,5456,30,243,bajo,753,13520.933636363638,0.5163128046647978,-23341.482904
68.09,2019,6175,97,243,bajo,753,10601.82814473684,0.37805934906577143,-23366.382904000002
41.38,2020,6146,97,243,bajo,753,58496.831775956285,0.22975614428464713,-23393.092904
37.97,2019,6182,97,243,bajo,753,10601.82814473684,0.21082263891947922,-23396.502904
206.12,2016,2923,108,243,bajo,753,13520.933636363638,1.144449890283989,-23228.352904000003
206.12,2013,2910,108,243,bajo,753,11912.799832258064,1.144449890283989,-23228.352904000003
442.45,2012,3064,97,243,bajo,753,9574.647017291067,2.456636201999568,-22992.022904
60.98,2015,3303,80,243,bajo,753,18935.184909793814,0.33858215752725423,-23373.492904000002
48.05,2018,3306,80,243,bajo,753,18593.686696891193,0.26679030287282,-23386.422904000003
15.35,2020,3303,80,243,bajo,753,58496.831775956285,0.08522853588132753,-23419.122904000003
225.32,2016,2986,108,243,bajo,753,13520.933636363638,1.2510549644808286,-23209.152904000002
18.39,2021,6209,97,243,bajo,753,27085.747595419845,0.10210767262916047,-23416.082904000003
161.63,2014,3190,97,243,bajo,753,12795.017135614702,0.8974259449184996,-23272.842904
772.28,2014,3031,97,243,medio,753,12795.017135614702,4.287967015663297,-22662.192904000003
47.52,2014,2868,80,243,bajo,753,12795.017135614702,0.2638475586371781,-23386.952904
27.59,2016,3019,97,243,bajo,753,13520.933636363638,0.1531892706818128,-23406.882904000002
779.69,2017,2431,68,243,medio,753,18449.532506666666,4.329109911486141,-22654.782904000003
27.59,2014,3151,97,243,bajo,753,12795.017135614702,0.1531892706818128,-23406.882904000002
59.47,2014,2858,80,243,bajo,753,12795.017135614702,0.33019811262948195,-23375.002904
12.51,2023,6047,97,243,bajo,753,23087.897503337783,0.06945986865637833,-23421.962904000004
161.08,2015,3191,97,243,bajo,753,18935.184909793814,0.8943721537305693,-23273.392904
276.86,2019,3035,97,243,bajo,753,10601.82814473684,1.5372229605279701,-23157.612904
203.29,2014,3110,97,243,bajo,753,12795.017135614702,1.1287367465351839,-23231.182904
37.97,2018,3155,97,243,bajo,753,18593.686696891193,0.21082263891947922,-23396.502904
326.25,2014,3033,97,243,bajo,753,12795.017135614702,1.8114534092041112,-23108.222904000002
261.98,2013,3068,97,243,bajo,753,11912.799832258064,1.4546040280254193,-23172.492904000002
94.38,2015,2914,124,243,bajo,753,18935.184909793814,0.5240305678488398,-23340.092904
286.14,2021,6188,97,243,bajo,753,27085.747595419845,1.5887487463897758,-23148.332904000003
2621.25,2017,6357,124,243,alto,753,18449.532506666666,14.5540911842951,-20813.222904000002
82.76,2021,6217,97,243,bajo,753,27085.747595419845,0.45951228856929427,-23351.712904000004
68.05,2015,3016,97,243,bajo,753,18935.184909793814,0.37783725516119465,-23366.422904000003
253.35,2020,1624,124,243,bajo,753,58496.831775956285,1.4066872681129856,-23181.122904000003
26.4,2024,6087,97,243,bajo,753,44752.81413533835,0.1465819770206545,-23408.072904
58.42,2024,6226,97,243,bajo,753,44752.81413533835,0.3243681476343423,-23376.052904000004
39.6,2024,6063,97,243,bajo,753,44752.81413533835,0.2198729655309818,-23394.872904000003
35.11,2024,6075,97,243,bajo,753,44752.81413533835,0.19494292474224167,-23399.362904
15.99,2024,792,47,243,bajo,753,44752.81413533835,0.08878203835455552,-23418.482904
52.8,2024,6079,97,243,bajo,753,44752.81413533835,0.293163954041309,-23381.672904000003
2262.01,2023,2800,124,243,alto,753,23087.897503337783,12.559465827291316,-21172.462904
29.04,2024,6080,97,243,bajo,753,44752.81413533835,0.16124017472271995,-23405.432904
13.2,2024,6096,97,243,bajo,753,44752.81413533835,0.07329098851032725,-23421.272904
34.66,2024,6116,97,243,bajo,753,44752.81413533835,0.1924443683157532,-23399.812904000002
248.0,2019,3396,77,243,bajo,753,10601.82814473684,1.3769822083758454,-23186.472904000002
7.68,2018,3145,97,243,bajo,753,18593.686696891193,0.04264202967873586,-23426.792904
156.67,2012,3084,97,243,bajo,753,9574.647017291067,0.8698863007509826,-23277.802904000004
159.89,2017,3128,97,243,bajo,753,18449.532506666666,0.8877648600694109,-23274.582904000003
82.76,2012,3075,97,243,bajo,753,9574.647017291067,0.45951228856929427,-23351.712904000004
343.97,2019,6152,97,243,bajo,753,10601.82814473684,1.9098410089316114,-23090.502904
187.02,2017,3224,97,243,bajo,753,18449.532506666666,1.0384000508485913,-23247.452904
27.43,2018,3305,80,243,bajo,753,18593.686696891193,0.1523008950635058,-23407.042904
63.2,2012,3195,97,243,bajo,753,9574.647017291067,0.35090836923126384,-23371.272904
18.39,2017,3218,97,243,bajo,753,18449.532506666666,0.10210767262916047,-23416.082904000003
102.14,2021,6159,97,243,bajo,753,27085.747595419845,0.5671167853367293,-23332.332904000003
79.96,2012,4118,80,243,bajo,753,9574.647017291067,0.44396571524892176,-23354.512904000003
270.4,2017,3027,97,243,bajo,753,18449.532506666666,1.5013547949388248,-23164.072904
141.56,2012,3117,97,243,bajo,753,9574.647017291067,0.7859903282971157,-23292.912904
139.89,2012,3177,97,243,bajo,753,9574.647017291067,0.7767179077810363,-23294.582904000003
151.76,2012,2928,124,243,bajo,753,9574.647017291067,0.8426242739641866,-23282.712904000004
66.94,2015,3239,97,243,bajo,753,18935.184909793814,0.37167414930918985,-23367.532904000003
236.47,2012,3189,97,243,bajo,753,9574.647017291067,1.3129636403815974,-23198.002904
2096.88,2023,2808,124,243,alto,753,23087.897503337783,11.64260666572235,-21337.592904
104.87,2020,6149,97,243,bajo,753,58496.831775956285,0.5822746943240924,-23329.602904000003
28.67,2016,4124,47,243,bajo,753,13520.933636363638,0.15918580610538505,-23405.802904000004
25.12,2020,1622,124,243,bajo,753,58496.831775956285,0.13947497207419854,-23409.352904000003
187.02,2018,3222,97,243,bajo,753,18593.686696891193,1.0384000508485913,-23247.452904
302.5,2015,3095,97,243,bajo,753,18935.184909793814,1.6795851533616664,-23131.972904000002
13.79,2019,6121,97,243,bajo,753,10601.82814473684,0.0765668736028343,-23420.682904
92.99,2012,5456,30,243,bajo,753,9574.647017291067,0.5163128046647978,-23341.482904
193.45,2015,3265,97,243,bajo,753,18935.184909793814,1.0741016460093036,-23241.022904
46.86,2016,3089,97,243,bajo,753,13520.933636363638,0.26018300921166176,-23387.612904
82.76,2013,3074,97,243,bajo,753,11912.799832258064,0.45951228856929427,-23351.712904000004
73.57,2014,3055,97,243,bajo,753,12795.017135614702,0.40848621399278606,-23360.902904000002
519.99,2014,3112,97,243,medio,753,12795.017135614702,2.8871652360215965,-22914.482904
13.79,2014,3024,97,243,bajo,753,12795.017135614702,0.0765668736028343,-23420.682904
519.99,2019,6165,97,243,medio,753,10601.82814473684,2.8871652360215965,-22914.482904
118.83,2021,1026,111,243,bajo,753,27085.747595419845,0.6597854670213779,-23315.642904
22.28,2016,3303,80,243,bajo,753,13520.933636363638,0.12370630484924934,-23412.192904000003
268.12,2013,3225,97,243,bajo,753,11912.799832258064,1.4886954423779504,-23166.352904000003
22.99,2019,6156,97,243,bajo,753,10601.82814473684,0.12764847165548662,-23411.482904
7.68,2017,3139,97,243,bajo,753,18449.532506666666,0.04264202967873586,-23426.792904
18.4,2014,3007,97,243,bajo,753,12795.017135614702,0.10216319610530465,-23416.072904
294.42,2014,5468,108,243,bajo,753,12795.017135614702,1.6347221846371631,-23140.052904000004
45.98,2019,6133,97,243,bajo,753,10601.82814473684,0.25529694331097325,-23388.492904000002
63.2,2012,4123,3,243,bajo,753,9574.647017291067,0.35090836923126384,-23371.272904
49.43,2023,6237,97,243,bajo,753,23087.897503337783,0.2744525425807179,-23385.042904
1152.03,2012,5302,77,243,medio,753,9574.647017291067,6.396471022238811,-22282.442904000003
144.91,2014,3118,97,243,bajo,753,12795.017135614702,0.8045906928054184,-23289.562904000002
779.69,2014,2431,68,243,medio,753,12795.017135614702,4.329109911486141,-22654.782904000003
396.19,2014,3262,97,243,bajo,753,12795.017135614702,2.199784601356557,-23038.282904000003
61.33,2021,6137,97,243,bajo,753,27085.747595419845,0.3405254791923008,-23373.142904
92.99,2014,5456,30,243,bajo,753,12795.017135614702,0.5163128046647978,-23341.482904
100.3,2012,5300,77,243,bajo,753,9574.647017291067,0.5569004657261988,-23334.172904000003
15.02,2019,3302,80,243,bajo,753,10601.82814473684,0.08339626116856935,-23419.452904
242.17,2014,3188,97,243,bajo,753,12795.017135614702,1.3446120217837843,-23192.302904000004
89.93,2018,3240,97,243,bajo,753,18593.686696891193,0.49932262096467656,-23344.542904
89.93,2017,3241,97,243,bajo,753,18449.532506666666,0.49932262096467656,-23344.542904
82.76,2014,3230,97,243,bajo,753,12795.017135614702,0.45951228856929427,-23351.712904000004
82.76,2014,3234,97,243,bajo,753,12795.017135614702,0.45951228856929427,-23351.712904000004
45.5,2018,3365,124,243,bajo,753,18593.686696891193,0.25263181645605226,-23388.972904000002
18.4,2017,3220,97,243,bajo,753,18449.532506666666,0.10216319610530465,-23416.072904
56.35,2017,3249,97,243,bajo,753,18449.532506666666,0.3128747880724955,-23378.122904000003
396.19,2013,3276,97,243,bajo,753,11912.799832258064,2.199784601356557,-23038.282904000003
93.73,2016,3093,97,243,bajo,753,13520.933636363638,0.5204215418994678,-23340.742904000002
519.99,2014,3111,97,243,medio,753,12795.017135614702,2.8871652360215965,-22914.482904
37.13,2016,3297,80,243,bajo,753,13520.933636363638,0.2061586669233675,-23397.342904
519.99,2019,3113,97,243,medio,753,10601.82814473684,2.8871652360215965,-22914.482904
52.86,2018,2981,48,243,bajo,753,18593.686696891193,0.29349709489817416,-23381.612904
72.93,2016,2920,124,243,bajo,753,13520.933636363638,0.4049327115195581,-23361.542904
213.02,2015,2431,68,243,bajo,753,18935.184909793814,1.1827610888234783,-23221.452904
111.33,2014,3078,97,243,bajo,753,12795.017135614702,0.6181428599132374,-23323.142904
21.18,2014,2950,124,243,bajo,753,12795.017135614702,0.11759872247338873,-23413.292904
36.78,2019,3065,97,243,bajo,753,10601.82814473684,0.20421534525832094,-23397.692904000003
27.59,2016,3200,97,243,bajo,753,13520.933636363638,0.1531892706818128,-23406.882904000002
23.59,2016,3255,97,243,bajo,753,13520.933636363638,0.13097988022413787,-23410.882904000002
18.39,2020,6207,97,243,bajo,753,58496.831775956285,0.10210767262916047,-23416.082904000003
1314.46,2015,4462,104,243,medio,753,18935.184909793814,7.298338845248846,-22120.012904000003
91.08,2017,3298,80,243,bajo,753,18449.532506666666,0.5057078207212581,-23343.392904
2447.92,2020,1624,124,243,alto,753,58496.831775956285,13.591702772287901,-20986.552904000004
82.63,2020,3294,80,243,bajo,753,58496.831775956285,0.45879048337941974,-23351.842904
45.22,2024,6110,97,243,bajo,753,44752.81413533835,0.251077159124015,-23389.252904
24.16,2024,6167,97,243,bajo,753,44752.81413533835,0.13414471836435657,-23410.312904000002
26.4,2024,6050,97,243,bajo,753,44752.81413533835,0.1465819770206545,-23408.072904
35.11,2024,6076,97,243,bajo,753,44752.81413533835,0.19494292474224167,-23399.362904
40.26,2024,6155,97,243,bajo,753,44752.81413533835,0.22353751495649812,-23394.212904000004
57.86,2024,2699,48,243,bajo,753,44752.81413533835,0.3212588329702678,-23376.612904
67.09,2024,511,80,243,bajo,753,44752.81413533835,0.37250700145135274,-23367.382904000002
21.25,2024,6118,97,243,bajo,753,44752.81413533835,0.11798738680639805,-23413.222904000002
13.2,2023,6045,97,243,bajo,753,23087.897503337783,0.07329098851032725,-23421.272904
61.52,2023,6054,97,243,bajo,753,23087.897503337783,0.34158042523904036,-23372.952904
260.24,2019,1626,124,243,bajo,753,10601.82814473684,1.4449429431763308,-23174.232904
187.02,2018,3227,97,243,bajo,753,18593.686696891193,1.0384000508485913,-23247.452904
55.18,2018,3204,97,243,bajo,753,18593.686696891193,0.3063785413636256,-23379.292904
239.58,2017,2940,77,243,bajo,753,18449.532506666666,1.3302314414624399,-23194.892904
36.78,2017,3042,97,243,bajo,753,18449.532506666666,0.20421534525832094,-23397.692904000003
159.89,2017,3132,97,243,bajo,753,18449.532506666666,0.8877648600694109,-23274.582904000003
87.92,2021,6191,97,243,bajo,753,27085.747595419845,0.48816240225969487,-23346.552904000004
46.06,2022,6100,97,243,bajo,753,28270.918252788106,0.2557411311201268,-23388.412904
18.4,2020,6206,97,243,bajo,753,58496.831775956285,0.10216319610530465,-23416.072904
90.44,2022,6064,97,243,bajo,753,28270.918252788106,0.50215431824803,-23344.032904000003
151.74,2022,6236,97,243,bajo,753,28270.918252788106,0.8425132270118983,-23282.732904
75.94,2018,3206,97,243,bajo,753,18593.686696891193,0.42164527783895844,-23358.532904000003
38.51,2023,6084,97,243,bajo,753,23087.897503337783,0.21382090663126535,-23395.962904000004
491.66,2012,5839,108,243,bajo,753,9574.647017291067,2.7298672281051135,-22942.812904000002
6.46,2021,6144,97,243,bajo,753,27085.747595419845,0.035868165589145004,-23428.012904000003
27.59,2020,6122,97,243,bajo,753,58496.831775956285,0.1531892706818128,-23406.882904000002
602.75,2012,3115,97,243,medio,753,9574.647017291067,3.3466775245908904,-22831.722904000002
38.2,2019,3297,80,243,bajo,753,10601.82814473684,0.21209967887079556,-23396.272904
79.96,2014,2848,80,243,bajo,753,12795.017135614702,0.44396571524892176,-23354.512904000003
92.08,2018,3303,80,243,bajo,753,18593.686696891193,0.5112601683356768,-23342.392904
256.3,2012,3070,97,243,bajo,753,9574.647017291067,1.423066693575521,-23178.172904000003
27.59,2018,3020,97,243,bajo,753,18593.686696891193,0.1531892706818128,-23406.882904000002
211.84,2020,6224,97,243,bajo,753,58496.831775956285,1.1762093186384641,-23222.632904000002
102.14,2021,6132,97,243,bajo,753,27085.747595419845,0.5671167853367293,-23332.332904000003
193.45,2018,3263,97,243,bajo,753,18593.686696891193,1.0741016460093036,-23241.022904
96.19,2020,3309,80,243,bajo,753,58496.831775956285,0.5340803170309377,-23338.282904000003
73.57,2015,3052,97,243,bajo,753,18935.184909793814,0.40848621399278606,-23360.902904000002
37.13,2016,2982,80,243,bajo,753,13520.933636363638,0.2061586669233675,-23397.342904
94.02,2018,5456,30,243,bajo,753,18593.686696891193,0.5220317227076491,-23340.452904
94.38,2016,2918,124,243,bajo,753,13520.933636363638,0.5240305678488398,-23340.092904
62.14,2020,1625,124,243,bajo,753,58496.831775956285,0.34502288075998,-23372.332904000003
52.61,2013,2917,124,243,bajo,753,11912.799832258064,0.29210900799456946,-23381.862904
159.89,2018,3127,97,243,bajo,753,18593.686696891193,0.8877648600694109,-23274.582904000003
159.89,2018,3129,97,243,bajo,753,18593.686696891193,0.8877648600694109,-23274.582904000003
255.57,2014,3162,97,243,bajo,753,12795.017135614702,1.419013479816995,-23178.902904000002
417.83,2012,3137,97,243,bajo,753,9574.647017291067,2.3199374037325784,-23016.642904
38.54,2021,3297,80,243,bajo,753,27085.747595419845,0.21398747705969792,-23395.932904
64.37,2013,3199,97,243,bajo,753,11912.799832258064,0.3574046159401338,-23370.102904000003
100.31,2015,3081,97,243,bajo,753,18935.184909793814,0.556955989202343,-23334.162904
96.78,2019,2981,109,243,bajo,753,10601.82814473684,0.5373562021234448,-23337.692904000003
101.64,2015,2933,124,243,bajo,753,18935.184909793814,0.5643406115295199,-23332.832904000003
91.59,2012,3398,109,243,bajo,753,9574.647017291067,0.5085395180046116,-23342.882904000002
4.32,2012,5239,77,243,bajo,753,9574.647017291067,0.02398614169428892,-23430.152904000002
75.35,2019,2909,124,243,bajo,753,10601.82814473684,0.4183693927464514,-23359.122904000003
155.23,2019,2981,109,243,bajo,753,10601.82814473684,0.8618909201862196,-23279.242904000002
486.55,2019,3176,97,243,bajo,753,10601.82814473684,2.701494731795434,-22947.922904000003
176.25,2013,3236,97,243,bajo,753,11912.799832258064,0.9786012670413015,-23258.222904000002
127.9,2014,3079,97,243,bajo,753,12795.017135614702,0.7101452598841558,-23306.572904
19.62,2016,2987,29,243,bajo,753,13520.933636363638,0.10893706019489552,-23414.852904000003
258.64,2022,2885,124,243,bajo,753,28270.918252788106,1.4360591869932606,-23175.832904000003
14.85,2018,3302,80,243,bajo,753,18593.686696891193,0.08245236207411816,-23419.622904000003
47.16,2018,3254,97,243,bajo,753,18593.686696891193,0.2618487134959874,-23387.312904000002
7.68,2016,3143,97,243,bajo,753,13520.933636363638,0.04264202967873586,-23426.792904
